id,index_number,status,case_title,plaintiff,defendant,court,case_type,filing_date,wage_theft_reason,search_keyword,source_url
1771,090065/2022,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs WORTMAN DELI CORP,Workers' Compensation Board of the State of New York vs WORTMAN DELI CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/13/2022,keyword: 'compensation',Deli,DocumentList?docketId=kjYlFBib4aU4rD9iVSYnwA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1772,090066/2014,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - RIZIK DELI GROCERY CORP,Workers' Compensation Board of the State of New York,RIZIK DELI GROCERY CORP,Kings County Supreme Court Workers Comp App for Judgement,,01/10/2014,keyword: 'compensation',Deli,DocumentList?docketId=gbqFTDBaUtRw6IAwnNVJTw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1773,090066/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs NKO DELI INC,Workers' Compensation Board of the State of New York vs NKO DELI INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/11/2018,keyword: 'compensation',Deli,DocumentList?docketId=M9WtyNY_PLUS_OveBLc9s7fUzjQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1774,090067/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MOHAMED A SAEIDI DBA MAS DELI GROCERY,Workers' Compensation Board of the State of New York,MOHAMED A SAEIDI DBA MAS DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,01/21/2010,keyword: 'compensation',Deli,DocumentList?docketId=FKNLhsJQMQDRPDg2JF928A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1775,090067/2014,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - BRIGHT STAR DELI AND GROCERY INC,Workers' Compensation Board of the State of New York,BRIGHT STAR DELI AND GROCERY INC,Kings County Supreme Court Workers Comp App for Judgement,,01/10/2014,keyword: 'compensation',Deli,DocumentList?docketId=QRA74YUCKQP/hcnvwNdSOQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1776,090069/2015,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - KHALD GROCERY DELI INC,Workers' Compensation Board of the State of New York,KHALD GROCERY DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,01/12/2015,keyword: 'compensation',Deli,DocumentList?docketId=vBOgh8ZHP6SoEk1ChiFLsA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1777,090075/2022,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs CONSTANZA DELI GROCERY CORP,Workers' Compensation Board of the State of New York vs CONSTANZA DELI GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/13/2022,keyword: 'compensation',Deli,DocumentList?docketId=dxZSAvCtht7xMMLgPr6daw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=14
1778,090077/2015,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - MOE'S SUPER MARKET AND DELI INC,Workers' Compensation Board of the State of New York,MOE'S SUPER MARKET AND DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,01/12/2015,keyword: 'compensation',Deli,DocumentList?docketId=mKJToT5sD0RDlKZIPPqlBg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1779,090077/2017,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - NEW VANDERBILT DELI CORP,Workers' Compensation Board of the State of New York,NEW VANDERBILT DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,04/06/2017,keyword: 'compensation',Deli,DocumentList?docketId=WfrVIAn0mdOU/LOvMfE1uw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1780,090082/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs LUCKY 5 DELI CORP 2,Workers' Compensation Board of the State of New York vs LUCKY 5 DELI CORP 2,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/18/2018,keyword: 'compensation',Deli,DocumentList?docketId=/84D27p7lZ/1EuQMS//GKw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1781,090082/2023,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs I & I DELI CORP,Workers' Compensation Board of the State of New York vs I & I DELI CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/19/2023,keyword: 'compensation',Deli,DocumentList?docketId=Q22UvIB95G7v0n2ldutW3w==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1782,090083/2014,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - APPLE DELI & GRIL CORP,Workers' Compensation Board of the State of New York,APPLE DELI & GRIL CORP,Kings County Supreme Court Workers Comp App for Judgement,,02/28/2014,keyword: 'compensation',Deli,DocumentList?docketId=6LRpup8Tr7of9zdysRqOKA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1783,090084/2012,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - SAMIR MOHARAM DBA FAMILY DELI GROCERY,Workers' Compensation Board of the State of New York,SAMIR MOHARAM DBA FAMILY DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,02/07/2012,keyword: 'compensation',Deli,DocumentList?docketId=5DG0_PLUS_9IWY7jnKPuFJ/b30w==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1784,090085/2017,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - ORGANIC DELI & GROCERY II CORP,Workers' Compensation Board of the State of New York,ORGANIC DELI & GROCERY II CORP,Kings County Supreme Court Workers Comp App for Judgement,,04/18/2017,keyword: 'compensation',Deli,DocumentList?docketId=J6caJjIfbeTYLADiAtqF6A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1785,090086/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - FINEST TWO DELI INC,Workers' Compensation Board of the State of New York,FINEST TWO DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,01/28/2010,keyword: 'compensation',Deli,DocumentList?docketId=VmMAgRJ_PLUS_7UJSw17WddM72A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1786,090088/2014,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - GLENWOOD DELI INC,Workers' Compensation Board of the State of New York,GLENWOOD DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,02/28/2014,keyword: 'compensation',Deli,DocumentList?docketId=cYFHt16KbfYgjLcRk2/Ajg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1787,090089/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - JOSE L GONZALEZ DBA EL FUERTE DELI GROCERY,Workers' Compensation Board of the State of New York,JOSE L GONZALEZ DBA EL FUERTE DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,02/08/2013,keyword: 'compensation',Deli,DocumentList?docketId=hTrwoBRlfX4JXKNipJ_PLUS_z_PLUS_A==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1788,090091/2021,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs SULTAN GROCERY DELI INC,Workers' Compensation Board of the State of New York vs SULTAN GROCERY DELI INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/28/2021,keyword: 'compensation',Deli,DocumentList?docketId=ojTzQ3PA8ftj6iKultqzig==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1789,090094/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs 560 RALPH DELI AND GROCERY CORP,Workers' Compensation Board of the State of New York vs 560 RALPH DELI AND GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/18/2018,keyword: 'compensation',Deli,DocumentList?docketId=6nsAMv6rN1c8ENK/bvOQeQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1790,090098/2014,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - CHURCH AVENUE DIAMOND DELI INC,Workers' Compensation Board of the State of New York,CHURCH AVENUE DIAMOND DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,02/28/2014,keyword: 'compensation',Deli,DocumentList?docketId=C2NwddLu4S0TueYqLFpRpw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1791,090098/2025,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs DELI & GROCERY FOOD INC,Workers' Compensation Board of the State of New York vs DELI & GROCERY FOOD INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/09/2025,keyword: 'compensation',Deli,DocumentList?docketId=2dZnyvnhW8OcmKhwilAZSA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1792,090099/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs NAS DELI & TOBACCO INC,Workers' Compensation Board of the State of New York vs NAS DELI & TOBACCO INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/18/2018,keyword: 'compensation',Deli,DocumentList?docketId=Iqe/QiOa5j7oeXkN7YFv2w==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1793,090103/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - FAIZOOL SALOMON DBA SI DELI GROCERY,Workers' Compensation Board of the State of New York,FAIZOOL SALOMON DBA SI DELI GROCERY,Kings County Supreme Court Workers Comp App for Judgement,,02/08/2013,keyword: 'compensation',Deli,DocumentList?docketId=yWuUw7XJIzNVfvQuRh1fLA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1794,090105/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - STEP 1 DELI INC,Workers' Compensation Board of the State of New York,STEP 1 DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,02/08/2013,keyword: 'compensation',Deli,DocumentList?docketId=ywkLTDqkjVAw0/Bl8ZnNZQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1795,090105/2021,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs SHABAD DELI & GROCERY CORP,Workers' Compensation Board of the State of New York vs SHABAD DELI & GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/28/2021,keyword: 'compensation',Deli,DocumentList?docketId=rgNef1r15WhVkynAqCHAGg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1796,090107/2013,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - THE 7 ESTRELLAS DELI CORP,Workers' Compensation Board of the State of New York,THE 7 ESTRELLAS DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,02/08/2013,keyword: 'compensation',Deli,DocumentList?docketId=mOBSTk8QLsOgxjM/ZFzpbA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1797,090112/2014,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - MARINA'S CAFE & DELI INC,Workers' Compensation Board of the State of New York,MARINA'S CAFE & DELI INC,Kings County Supreme Court Workers Comp App for Judgement,,02/07/2014,keyword: 'compensation',Deli,DocumentList?docketId=PhHlwY0Mmtv6aIl8PCSpCQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1798,090115/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs TILDEN DELI & GROCERY INC,Workers' Compensation Board of the State of New York vs TILDEN DELI & GROCERY INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/18/2018,keyword: 'compensation',Deli,DocumentList?docketId=zuu9QOWSCQ_PLUS_Efpuq5H3G/w==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1799,090116/2011,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - 187 AMISTAD GROCERY CORP DBA PAUL'S DELI GROCERY/ AIDA PARRA,Workers' Compensation Board of the State of New York,187 AMISTAD GROCERY CORP DBA PAUL'S DELI GROCERY/ AIDA PARRA,Kings County Supreme Court Workers Comp App for Judgement,,04/29/2011,keyword: 'compensation',Deli,DocumentList?docketId=ffIuVIwwWZieomaXF6WtWA==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1800,090125/2009,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs B GROCERY & DELI CORP,Workers' Compensation Board of the State of New York vs B GROCERY & DELI CORP,,Kings County Supreme Court Workers Comp App for Judgement,,01/22/2009,keyword: 'compensation',Deli,DocumentList?docketId=_PLUS_0b50sRFB6xkXd4sN1xQjQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1801,090127/2022,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs GMC TEMAXCAL DELI & GROCERY CORP,Workers' Compensation Board of the State of New York vs GMC TEMAXCAL DELI & GROCERY CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/27/2022,keyword: 'compensation',Deli,DocumentList?docketId=WCeLTCWokr08U/prhFQZIQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1802,090129/2017,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - SABOR DELI CORP,Workers' Compensation Board of the State of New York,SABOR DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,04/20/2017,keyword: 'compensation',Deli,DocumentList?docketId=WCGMEvAyL1d2cHBxZdL5Ow==&display=all&courtType=Kings County Supreme Court&resultsPageNum=15
1803,090130/2015,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - NIGHT LINE GOURMET DELI 2 INC,Workers' Compensation Board of the State of New York,NIGHT LINE GOURMET DELI 2 INC,Kings County Supreme Court Workers Comp App for Judgement,,01/12/2015,keyword: 'compensation',Deli,DocumentList?docketId=Qhb/AnA/cUd64ORd7zI9JQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1804,090133/2009,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York vs CASTILLO & SONS DELI & GROCERY CORP,Workers' Compensation Board of the State of New York vs CASTILLO & SONS DELI & GROCERY CORP,,Kings County Supreme Court Workers Comp App for Judgement,,01/22/2009,keyword: 'compensation',Deli,DocumentList?docketId=r9G1eL8bBX2_PLUS_6jVYwfoVtg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1805,090134/2020,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs SUNSHINE EXPRESS DELI INC,Workers' Compensation Board of the State of New York vs SUNSHINE EXPRESS DELI INC,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/09/2020,keyword: 'compensation',Deli,DocumentList?docketId=hBtVUn10cKbZ3WKsqRnRdQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1806,090135/2010,Approved for EF Pre-RJI,Workers' Compensation Board of the State of New York - v. - FREDDIE'S GROCERY & DELI CORP,Workers' Compensation Board of the State of New York,FREDDIE'S GROCERY & DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,02/25/2010,keyword: 'compensation',Deli,DocumentList?docketId=pA6RneHud0BrrEz7iwVlHQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1807,090135/2022,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs WAH DELI CORP,Workers' Compensation Board of the State of New York vs WAH DELI CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,01/27/2022,keyword: 'compensation',Deli,DocumentList?docketId=uRXwImIuAJLSbC9BvJBxWw==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1808,090136/2014,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York - v. - RALPH AVENUE DELI CORP,Workers' Compensation Board of the State of New York,RALPH AVENUE DELI CORP,Kings County Supreme Court Workers Comp App for Judgement,,02/07/2014,keyword: 'compensation',Deli,DocumentList?docketId=t/FbNwoTIPV3UEqBHOPbhg==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
1809,090139/2018,Partial Participation Recorded Pre-RJI,Workers' Compensation Board of the State of New York vs THE CARIBBEAN HEAVENS SMK AND DELI I CORP,Workers' Compensation Board of the State of New York vs THE CARIBBEAN HEAVENS SMK AND DELI I CORP,,Kings County Supreme Court Other Matters - Workers Comp App for Judgment,,04/05/2018,keyword: 'compensation',Deli,DocumentList?docketId=yVsGWs/59raWurTT1d5ViQ==&display=all&courtType=Kings County Supreme Court&resultsPageNum=16
